batter_name,Role,Amount,Team,Year,Player Origin,matches,total_runs,dismissals,balls_faced,batting_avg,batting_sr,boundary_pct,non_boundary_sr,spinner_runs,spinner_dismissals,spinner_balls_faced,spinner_batting_avg,spinner_batting_sr,spinner_boundary_pct,spinner_non_boundary_sr,pacer_runs,pacer_dismissals,pacer_balls_faced,pacer_batting_avg,pacer_batting_sr,pacer_boundary_pct,pacer_non_boundary_sr
Sanju Samson,Wicket Keeper,42000000,Delhi Daredevils,2016,Indian,49,1059,42,897,25.21,118.06,13.27%,65.17,334,15,307,22.27,108.79,9.77%,67.87,539,23,449,23.43,120.04,15.14%,62.20
Sanju Samson,Wicket Keeper,80000000,Rajasthan Royals,2018,Indian,49,1059,42,897,25.21,118.06,13.27%,65.17,334,15,307,22.27,108.79,9.77%,67.87,539,23,449,23.43,120.04,15.14%,62.20
Sarabjit Ladda,Bowler,1000000,Gujarat Lions,2016,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sarfaraz Khan,All-Rounder,2000000,Delhi Capitals,2022,Indian,11,177,6,102,29.50,173.53,24.51%,84.42,52,1,30,52.00,173.33,20.00%,100.00,123,5,70,24.60,175.71,27.14%,76.47
Sarfaraz Naushad Khan,Batsman,5000000,Royal Challengers Bangalore,2015,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sarfaraz Naushad Khan,All-Rounder,2500000,Kings XI Punjab,2019,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Saurabh Dubey,Bowler,2000000,Sunrisers Hyderabad,2022,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Saurabh Kumar,Bowler,1000000,Rising Pune Supergiant,2017,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Saurabh Kumar,All-Rounder,2000000,Punjab Kings,2021,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Saurabh Tiwary,Batsman,7000000,Delhi Daredevils,2014,Indian,19,388,10,325,38.80,119.38,13.23%,67.38,131,4,94,32.75,139.36,18.09%,63.64,191,6,173,31.83,110.40,11.56%,68.63
Saurabh Tiwary,Batsman,3000000,Mumbai Indians,2017,Indian,19,388,10,325,38.80,119.38,13.23%,67.38,131,4,94,32.75,139.36,18.09%,63.64,191,6,173,31.83,110.40,11.56%,68.63
Saurabh Tiwary,Batsman,8000000,Mumbai Indians,2018,Indian,19,388,10,325,38.80,119.38,13.23%,67.38,131,4,94,32.75,139.36,18.09%,63.64,191,6,173,31.83,110.40,11.56%,68.63
Saurabh Tiwary,Batsman,5000000,Mumbai Indians,2020,Indian,19,388,10,325,38.80,119.38,13.23%,67.38,131,4,94,32.75,139.36,18.09%,63.64,191,6,173,31.83,110.40,11.56%,68.63
Sayan Ghosh,Bowler,1000000,Kolkata Knight Riders,2017,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sayan Ghosh,Bowler,2000000,Delhi Daredevils,2018,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sayan Sekhar Mandal,All-Rounder,1000000,Kolkata Knight Riders,2014,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Scott Boland,Bowler,5000000,Rising Pune Supergiant,2016,Overseas,3,17,1,15,17.00,113.33,6.67%,92.86,NA,NA,NA,NA,NA,NA,NA,7,0,5,NA,140.00,20.00%,75.00
Sean Abbott,Bowler,10000000,Royal Challengers Bangalore,2015,Overseas,18,84,14,98,6.00,85.71,6.12%,60.87,10,3,24,3.33,41.67,0.00%,41.67,61,8,60,7.62,101.67,10.00%,61.11
Sean Abbott,Bowler,24000000,Sunrisers Hyderabad,2022,Overseas,18,84,14,98,6.00,85.71,6.12%,60.87,10,3,24,3.33,41.67,0.00%,41.67,61,8,60,7.62,101.67,10.00%,61.11
Shadab Jakati,Bowler,2000000,Royal Challengers Bangalore,2014,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shadab Jakati,All-Rounder,2000000,Gujarat Lions,2016,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shahbaz Ahamad,Wicket Keeper,2000000,Royal Challengers Bangalore,2020,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shahbaz Ahamad,All-Rounder,24000000,Royal Challengers Bangalore,2022,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shahbaz Nadeem,Bowler,8500000,Delhi Daredevils,2014,Indian,11,24,8,58,3.00,41.38,1.72%,35.09,12,2,24,6.00,50.00,0.00%,50.00,9,4,27,2.25,33.33,3.70%,19.23
Shahbaz Nadeem,Bowler,32000000,Delhi Daredevils,2018,Indian,11,24,8,58,3.00,41.38,1.72%,35.09,12,2,24,6.00,50.00,0.00%,50.00,9,4,27,2.25,33.33,3.70%,19.23
Shahbaz Nadeem,Bowler,5000000,Lucknow Super Giants,2022,Indian,11,24,8,58,3.00,41.38,1.72%,35.09,12,2,24,6.00,50.00,0.00%,50.00,9,4,27,2.25,33.33,3.70%,19.23
Shahrukh Khan,All-Rounder,52500000,Punjab Kings,2021,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shahrukh Khan,All-Rounder,90000000,Punjab Kings,2022,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shakib Al Hasan,All-Rounder,28000000,Kolkata Knight Riders,2014,Overseas,56,1146,44,910,26.05,125.93,15.49%,66.58,283,11,254,25.73,111.42,11.42%,64.44,407,17,331,23.94,122.96,14.50%,68.20
Shakib Al Hasan,All-Rounder,20000000,Sunrisers Hyderabad,2018,Overseas,56,1146,44,910,26.05,125.93,15.49%,66.58,283,11,254,25.73,111.42,11.42%,64.44,407,17,331,23.94,122.96,14.50%,68.20
Shakib Al Hasan,All-Rounder,32000000,Kolkata Knight Riders,2021,Overseas,56,1146,44,910,26.05,125.93,15.49%,66.58,283,11,254,25.73,111.42,11.42%,64.44,407,17,331,23.94,122.96,14.50%,68.20
Shane Watson,All-Rounder,95000000,Royal Challengers Bangalore,2016,Overseas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shane Watson,All-Rounder,40000000,Chennai Super Kings,2018,Overseas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sharad Lumba,Batsman,2000000,Mumbai Indians,2018,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shardul Thakur,Bowler,2000000,Kings XI Punjab,2014,Indian,1,7,0,6,NA,116.67,16.67%,60.00,2,0,3,NA,66.67,0.00%,66.67,5,0,3,NA,166.67,33.33%,50.00
Shardul Thakur,Bowler,26000000,Chennai Super Kings,2018,Indian,1,7,0,6,NA,116.67,16.67%,60.00,2,0,3,NA,66.67,0.00%,66.67,5,0,3,NA,166.67,33.33%,50.00
Shardul Thakur,Bowler,107500000,Delhi Capitals,2022,Indian,1,7,0,6,NA,116.67,16.67%,60.00,2,0,3,NA,66.67,0.00%,66.67,5,0,3,NA,166.67,33.33%,50.00
Shashank Singh,All-Rounder,1000000,Delhi Daredevils,2017,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shashank Singh,All-Rounder,3000000,Rajasthan Royals,2019,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shashank Singh,All-Rounder,2000000,Sunrisers Hyderabad,2022,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shaun Marsh,Batsman,22000000,Kings XI Punjab,2014,Overseas,46,1599,40,1306,39.98,122.43,14.78%,66.04,461,12,315,38.42,146.35,16.83%,77.48,670,17,594,39.41,112.79,14.81%,61.26
Sheldon Cottrell,Bowler,85000000,Kings XI Punjab,2020,Overseas,1,0,1,1,0.00,0.00,0.00%,0.00,NA,NA,NA,NA,NA,NA,NA,0,1,1,0.00,0.00,0.00%,0.00
Sheldon Jackson,Batsman,1500000,Kolkata Knight Riders,2015,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sheldon Jackson,Wicket Keeper,2000000,Kolkata Knight Riders,2021,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sheldon Jackson,Wicket Keeper,6000000,Kolkata Knight Riders,2022,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shelley Shaurya,Bowler,1000000,Gujarat Lions,2017,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sherfane Rutherford,All-Rounder,20000000,Delhi Capitals,2019,Overseas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sherfane Rutherford,All-Rounder,10000000,Royal Challengers Bangalore,2022,Overseas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shikhar Dhawan,Batsman,52000000,Sunrisers Hyderabad,2018,Indian,76,1953,63,1643,31.00,118.87,16.37%,58.30,475,18,420,26.39,113.10,11.19%,70.51,1148,35,929,32.80,123.57,18.62%,55.56
Shikhar Dhawan,Batsman,82500000,Punjab Kings,2022,Indian,76,1953,63,1643,31.00,118.87,16.37%,58.30,475,18,420,26.39,113.10,11.19%,70.51,1148,35,929,32.80,123.57,18.62%,55.56
Shimron Hetmyer,Batsman,42000000,Royal Challengers Bangalore,2019,Overseas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shimron Hetmyer,Batsman,77500000,Delhi Capitals,2020,Overseas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shimron Hetmyer,Batsman,85000000,Rajasthan Royals,2022,Overseas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shishir Bhavane,Batsman,1000000,Royal Challengers Bangalore,2015,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shivam Dube,All-Rounder,50000000,Royal Challengers Bangalore,2019,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shivam Dube,All-Rounder,44000000,Rajasthan Royals,2021,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shivam Dube,All-Rounder,40000000,Chennai Super Kings,2022,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shivam Mavi,All-Rounder,30000000,Kolkata Knight Riders,2018,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shivam Mavi,All-Rounder,72500000,Kolkata Knight Riders,2022,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shivam Sharma,Bowler,1000000,Kings XI Punjab,2014,Indian,2,5,1,3,5.00,166.67,33.33%,50.00,NA,NA,NA,NA,NA,NA,NA,5,1,3,5.00,166.67,33.33%,50.00
Shivil Kaushik,Bowler,1000000,Gujarat Lions,2016,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shreevats Goswami,Wicket Keeper,10000000,Sunrisers Hyderabad,2018,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shreyas Gopal,Bowler,1000000,Mumbai Indians,2014,Indian,3,14,1,27,14.00,51.85,3.70%,38.46,5,1,9,5.00,55.56,0.00%,55.56,9,0,18,NA,50.00,5.56%,29.41
Shreyas Gopal,All-Rounder,2000000,Rajasthan Royals,2018,Indian,3,14,1,27,14.00,51.85,3.70%,38.46,5,1,9,5.00,55.56,0.00%,55.56,9,0,18,NA,50.00,5.56%,29.41
Shreyas Gopal,Bowler,7500000,Sunrisers Hyderabad,2022,Indian,3,14,1,27,14.00,51.85,3.70%,38.46,5,1,9,5.00,55.56,0.00%,55.56,9,0,18,NA,50.00,5.56%,29.41
Shreyas Iyer,Batsman,26000000,Delhi Daredevils,2015,Indian,20,469,19,385,24.68,121.82,16.88%,51.56,145,3,105,48.33,138.10,17.14%,65.52,308,16,273,19.25,112.82,16.12%,46.29
Shreyas Iyer,Batsman,122500000,Kolkata Knight Riders,2022,Indian,20,469,19,385,24.68,121.82,16.88%,51.56,145,3,105,48.33,138.10,17.14%,65.52,308,16,273,19.25,112.82,16.12%,46.29
Shrikant Mundhe,All-Rounder,2000000,Kolkata Knight Riders,2019,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shubam Agrawal,All-Rounder,1000000,Gujarat Lions,2017,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shubham Garhwal,All-Rounder,2000000,Rajasthan Royals,2022,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shubham Ranjane,All-Rounder,2000000,Rajasthan Royals,2019,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shubman Gill,Batsman,18000000,Kolkata Knight Riders,2018,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Siddarth Kaul,Bowler,4500000,Delhi Daredevils,2014,Indian,2,9,0,11,NA,81.82,0.00%,81.82,NA,NA,NA,NA,NA,NA,NA,8,0,10,NA,80.00,0.00%,80.00
Siddarth Kaul,Bowler,1000000,Sunrisers Hyderabad,2015,Indian,2,9,0,11,NA,81.82,0.00%,81.82,NA,NA,NA,NA,NA,NA,NA,8,0,10,NA,80.00,0.00%,80.00
Siddarth Kaul,Bowler,38000000,Sunrisers Hyderabad,2018,Indian,2,9,0,11,NA,81.82,0.00%,81.82,NA,NA,NA,NA,NA,NA,NA,8,0,10,NA,80.00,0.00%,80.00
Siddharth Kaul,Bowler,7500000,Royal Challengers Bangalore,2022,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Siddhesh Dinesh Lad,All-Rounder,1000000,Mumbai Indians,2015,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Siddhesh Dinesh Lad,Batsman,2000000,Mumbai Indians,2018,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simarjeet Singh,Bowler,2000000,Chennai Super Kings,2022,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Srikkanth Anirudha,Batsman,2000000,Sunrisers Hyderabad,2014,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Steven Smith,All-Rounder,40000000,Rajasthan Royals,2014,Overseas,48,1318,39,978,33.79,134.76,15.85%,77.28,382,10,312,38.20,122.44,9.94%,83.99,726,23,525,31.57,138.29,18.67%,70.73
Steven Smith,Batsman,22000000,Delhi Capitals,2021,Overseas,48,1318,39,978,33.79,134.76,15.85%,77.28,382,10,312,38.20,122.44,9.94%,83.99,726,23,525,31.57,138.29,18.67%,70.73
Stuart Binny,All-Rounder,20000000,Royal Challengers Bangalore,2016,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stuart Binny,All-Rounder,5000000,Rajasthan Royals,2018,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Subhranshu Senapati,Batsman,2000000,Chennai Super Kings,2022,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Subramaniam Badrinath,Batsman,3000000,Royal Challengers Bangalore,2015,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sudeep Tyagi,Bowler,7500000,Sunrisers Hyderabad,2013,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sumit Narwal,All-Rounder,1000000,Kolkata Knight Riders,2015,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Suryakumar Yadav,Batsman,7000000,Kolkata Knight Riders,2014,Indian,34,503,22,374,22.86,134.49,17.11%,68.06,168,4,156,42.00,107.69,9.62%,70.92,316,16,203,19.75,155.67,22.66%,66.24
Suryakumar Yadav,Batsman,32000000,Mumbai Indians,2018,Indian,34,503,22,374,22.86,134.49,17.11%,68.06,168,4,156,42.00,107.69,9.62%,70.92,316,16,203,19.75,155.67,22.66%,66.24
Sushant Marathe,Wicket Keeper,1000000,Mumbai Indians,2014,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Suyash Prabhudesai,All-Rounder,2000000,Royal Challengers Bangalore,2021,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Suyash Prabhudessai,All-Rounder,3000000,Royal Challengers Bangalore,2022,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Swapnil Singh,All-Rounder,1000000,Kings XI Punjab,2016,Indian,1,0,1,1,0.00,0.00,0.00%,0.00,NA,NA,NA,NA,NA,NA,NA,0,1,1,0.00,0.00,0.00%,0.00
Syed Khaleel Ahmed,All-Rounder,1000000,Delhi Daredevils,2016,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Syed Khaleel Ahmed,Bowler,30000000,Sunrisers Hyderabad,2018,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Syed Khaleel Ahmed,Bowler,52500000,Delhi Capitals,2022,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Syed Mehdi Hasan,All-Rounder,2000000,Sunrisers Hyderabad,2018,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
T Natarajan,Bowler,30000000,Kings XI Punjab,2017,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
T Natarajan,Bowler,4000000,Sunrisers Hyderabad,2018,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
T. Natarajan,Bowler,40000000,Sunrisers Hyderabad,2022,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tajinder Dhillon,All-Rounder,5500000,Mumbai Indians,2018,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tajinder Dhillon,All-Rounder,2000000,Kings XI Punjab,2020,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanmay Agarwal,Batsman,1000000,Sunrisers Hyderabad,2017,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanmay Agarwal,Batsman,2000000,Sunrisers Hyderabad,2018,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanmay Mishra,Batsman,1000000,Royal Challengers Bangalore,2014,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tejas Baroka,Bowler,2000000,Rajasthan Royals,2022,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tejas Singh Baroka,Bowler,1000000,Gujarat Lions,2017,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thisara Perera,All-Rounder,50625000,Sunrisers Hyderabad,2013,Overseas,54,852,36,585,23.67,145.64,17.78%,71.93,179,7,139,25.57,128.78,12.23%,69.67,492,25,319,19.68,154.23,20.69%,71.94
Thisara Perera,All-Rounder,16000000,Kings XI Punjab,2014,Overseas,54,852,36,585,23.67,145.64,17.78%,71.93,179,7,139,25.57,128.78,12.23%,69.67,492,25,319,19.68,154.23,20.69%,71.94
Thisara Perera,All-Rounder,10000000,Rising Pune Supergiant,2016,Overseas,54,852,36,585,23.67,145.64,17.78%,71.93,179,7,139,25.57,128.78,12.23%,69.67,492,25,319,19.68,154.23,20.69%,71.94
Tim David,All-Rounder,82500000,Mumbai Indians,2022,Overseas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tim Seifert,Wicket Keeper,5000000,Delhi Capitals,2022,Overseas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tim Southee,Bowler,12000000,Rajasthan Royals,2014,Overseas,9,49,6,36,8.17,136.11,13.89%,80.65,0,1,2,0.00,0.00,0.00%,0.00,45,5,31,9.00,145.16,12.90%,92.59
Tim Southee,Bowler,25000000,Mumbai Indians,2016,Overseas,9,49,6,36,8.17,136.11,13.89%,80.65,0,1,2,0.00,0.00,0.00%,0.00,45,5,31,9.00,145.16,12.90%,92.59
Tim Southee,Bowler,10000000,Royal Challengers Bangalore,2018,Overseas,9,49,6,36,8.17,136.11,13.89%,80.65,0,1,2,0.00,0.00,0.00%,0.00,45,5,31,9.00,145.16,12.90%,92.59
Tim Southee,Bowler,15000000,Kolkata Knight Riders,2022,Overseas,9,49,6,36,8.17,136.11,13.89%,80.65,0,1,2,0.00,0.00,0.00%,0.00,45,5,31,9.00,145.16,12.90%,92.59
Tirumalasetti Suman,Batsman,1000000,Sunrisers Hyderabad,2016,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tom Banton,Batsman,10000000,Kolkata Knight Riders,2020,Overseas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tom Curran,All-Rounder,10000000,Rajasthan Royals,2020,Overseas,17,235,12,186,19.58,126.34,16.67%,65.16,2,1,4,2.00,50.00,0.00%,50.00,131,3,104,43.67,125.96,16.35%,70.11
Tom Curran,All-Rounder,52500000,Delhi Capitals,2021,Overseas,17,235,12,186,19.58,126.34,16.67%,65.16,2,1,4,2.00,50.00,0.00%,50.00,131,3,104,43.67,125.96,16.35%,70.11
Travis Head,Batsman,3000000,Delhi Daredevils,2015,Overseas,34,830,29,576,28.62,144.10,17.53%,69.89,173,9,158,19.22,109.49,10.13%,66.90,398,13,253,30.62,157.31,20.55%,69.65
Travis Head,Batsman,5000000,Royal Challengers Bangalore,2016,Overseas,34,830,29,576,28.62,144.10,17.53%,69.89,173,9,158,19.22,109.49,10.13%,66.90,398,13,253,30.62,157.31,20.55%,69.65
Trent Boult,Bowler,38000000,Sunrisers Hyderabad,2015,Overseas,4,12,4,22,3.00,54.55,0.00%,54.55,NA,NA,NA,NA,NA,NA,NA,11,2,15,5.50,73.33,0.00%,73.33
Trent Boult,Bowler,50000000,Kolkata Knight Riders,2017,Overseas,4,12,4,22,3.00,54.55,0.00%,54.55,NA,NA,NA,NA,NA,NA,NA,11,2,15,5.50,73.33,0.00%,73.33
Trent Boult,Bowler,22000000,Delhi Daredevils,2018,Overseas,4,12,4,22,3.00,54.55,0.00%,54.55,NA,NA,NA,NA,NA,NA,NA,11,2,15,5.50,73.33,0.00%,73.33
Trent Boult,Bowler,80000000,Rajasthan Royals,2022,Overseas,4,12,4,22,3.00,54.55,0.00%,54.55,NA,NA,NA,NA,NA,NA,NA,11,2,15,5.50,73.33,0.00%,73.33
Tushar Deshpande,Bowler,2000000,Delhi Capitals,2020,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tushar Deshpande,Bowler,2000000,Chennai Super Kings,2022,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tymal Mills,Bowler,120000000,Royal Challengers Bangalore,2017,Overseas,5,9,2,8,4.50,112.50,12.50%,42.86,NA,NA,NA,NA,NA,NA,NA,8,1,5,8.00,160.00,20.00%,50.00
